887,0.0009850000000000136
number,time
888,0.000992000000000104
number,time
889,0.0009940000000003835
number,time
890,0.0009959999999988867
number,time
891,0.0010020000000015017
number,time
892,0.000984000000000762
number,time
893,0.0010250000000002757
number,time
894,0.0011130000000001417
number,time
895,0.0010520000000013852
number,time
896,0.0010150000000006543
number,time
897,0.001002999999998977
number,time
898,0.001002999999998977
number,time
899,0.0010019999999997253
number,time
900,0.0010140000000014027
number,time
901,0.0010019999999997253
number,time
902,0.0010010000000004737
number,time
903,0.0009839999999989857
number,time
904,0.0009910000000008523
number,time
905,0.0009870000000002932
number,time
906,0.0009750000000003922
number,time
907,0.0009899999999998244
number,time
908,0.0009770000000006718
number,time
909,0.0010520000000013852
number,time
910,0.000992000000000104
number,time
911,0.0009850000000000136
number,time
912,0.0010389999999986799
number,time
913,0.0010239999999992477
number,time
914,0.0010040000000000049
number,time
915,0.0010609999999999786
number,time
916,0.0009870000000002932
number,time
917,0.0012190000000007473
number,time
918,0.0012239999999987816
number,time
919,0.0010980000000007095
number,time
920,0.0010559999999983916
number,time
921,0.0010339999999988692
number,time
922,0.0010799999999999699
number,time
923,0.001072000000000628
number,time
924,0.0010119999999993468
number,time
925,0.00122299999999953
number,time
926,0.0011259999999992942
number,time
927,0.001066999999999041
number,time
928,0.001056000000000168
number,time
929,0.0010289999999990584
number,time
930,0.0010630000000002582
number,time
931,0.0009989999999984178
number,time
932,0.0010060000000002844
number,time
933,0.0010049999999992565
number,time
934,0.0010300000000000864
number,time
935,0.000990999999999076
number,time
936,0.000996000000000663
number,time
937,0.000990999999999076
number,time
938,0.0010490000000000776
number,time
939,0.000992000000000104
number,time
940,0.0009929999999993555
number,time
941,0.0009969999999999146
number,time
942,0.0010009999999986974
number,time
943,0.000992000000000104
number,time
944,0.00122299999999953
number,time
945,0.001174999999999926
number,time
946,0.0010530000000006368
number,time
947,0.0010169999999991575
number,time
948,0.0010150000000006543
number,time
949,0.0009939999999986071
number,time
950,0.0010159999999999059
number,time
951,0.0010209999999997166
number,time
952,0.000992000000000104
number,time
953,0.0010159999999999059
number,time
954,0.000997000000001691
number,time
955,0.000992000000000104
number,time
956,0.0009990000000001942
number,time
957,0.0009990000000001942
number,time
958,0.0010070000000013124
number,time
959,0.0009999999999994458
number,time
960,0.0009870000000002932
number,time
961,0.0009870000000002932
number,time
962,0.0010209999999997166
number,time
963,0.0011460000000003134
number,time
964,0.0010630000000002582
number,time
965,0.001033000000001394
number,time
966,0.0010239999999992477
number,time
967,0.0010229999999999961
number,time
968,0.0010249999999984993
number,time
969,0.0010169999999991575
number,time
970,0.0013030000000000541
number,time
971,0.001402999999999821
number,time
972,0.001186999999999827
number,time
973,0.0011130000000001417
number,time
974,0.0013359999999984495
number,time
975,0.0011939999999999173
number,time
976,0.0011609999999997456
number,time
977,0.001324000000000325
number,time
978,0.0011089999999995825
number,time
979,0.001068000000000069
number,time
980,0.0010500000000011056
number,time
981,0.0010220000000007445
number,time
982,0.001006999999999536
number,time
983,0.0012779999999992242
number,time
984,0.0014110000000009393
number,time
985,0.001379000000000019
number,time
986,0.0012690000000006307
number,time
987,0.0013700000000014256
number,time
988,0.0011809999999989884
number,time
989,0.001084000000000529
number,time
990,0.001682999999999879
number,time
991,0.001314999999999955
number,time
992,0.0011150000000004212
number,time
993,0.0010539999999998884
number,time
994,0.0010359999999991487
number,time
995,0.0010459999999987701
number,time
996,0.0022849999999987602
number,time
997,0.001250999999999891
number,time
998,0.0011049999999990234
number,time
999,0.0010919999999998709
number,time
1000,0.0010640000000012861
